lookback_bars,z_entry,z_exit,confirm_bars,stop_multiple,momentum_threshold,min_hold_bars,skip_first_minutes,z_spread_threshold,exit_tighten_bars,exit_tighten_rate,volume_spike_multiple,per_leg_exit,time_weight_enabled,profit_factor,win_rate,sharpe,sortino,calmar,net_pnl,max_dd_pct,max_dd_dollars,total_trades,avg_winner,avg_loser,expectancy,avg_hold_bars,best_day,worst_day
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.0,True,False,1.2013532801184126,0.492014742014742,1.9455776917696201,4.902804630844526,3.6092861655085393,28567.500000000087,0.07870140200855126,7915.0,1628,212.7902621722847,-171.55683192261182,17.547604422604476,7.656633906633907,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.01,1.5,False,False,1.1838295941933352,0.5119485294117647,2.394736017572406,4.163819134834952,3.4000762776506397,22287.49999999994,0.06501363749070171,6555.0,1088,257.67953321364445,-228.32391713747649,20.48483455882348,12.379595588235293,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.0,True,True,1.2359569818758311,0.4949664429530201,1.766493787257984,4.5439064344456295,3.4788376500315983,27535.000000000102,0.0788385875790627,7915.0,1192,244.4576271186442,-193.84551495016606,23.099832214765183,8.791107382550335,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.3,True,False,1.2879901421467232,0.495253164556962,2.327966518680141,6.793797392965637,5.124510571652306,32719.99999999997,0.06348811772894501,6385.0,1264,233.76198083067092,-178.0799373040753,25.88607594936706,8.58623417721519,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.0,False,True,1.1709773708873206,0.5008445945945946,2.0352253526183857,4.793231142000459,4.144300727566682,25632.499999999927,0.05640932099046924,6185.0,1184,296.03709949409784,-253.66751269035552,21.64907094594588,12.473817567567568,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.01,1.5,True,False,1.1995620399440683,0.499063670411985,2.0446783797603962,3.596678614398655,3.084828711256127,18910.00000000006,0.061083154800458374,6130.0,1068,213.25984990619148,-177.11682242990653,17.705992509363348,9.308988764044944,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.0,False,False,1.1048518484178176,0.4883004926108374,1.788892081490009,3.935527495027532,3.131329113924039,19789.999999999927,0.05729568015955759,6320.0,1624,262.96658259773005,-227.1269554753309,12.185960591132963,11.21243842364532,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.5,True,True,1.2485682270916336,0.5082547169811321,1.927368334927312,3.3604804405290825,3.2569331158238195,19965.000000000015,0.061083154800458374,6130.0,848,232.67981438515085,-192.61390887290167,23.543632075471717,10.57311320754717,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.5,True,False,1.1995620399440683,0.499063670411985,2.0446783797603962,3.596678614398655,3.084828711256127,18910.00000000006,0.061083154800458374,6130.0,1068,213.25984990619148,-177.11682242990653,17.705992509363348,9.308988764044944,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.0,False,False,1.0915715623346132,0.4873417721518987,1.609841773501233,3.528377906912691,2.552193645990914,16869.99999999994,0.061118816458622285,6610.0,1580,261.1655844155843,-227.4413580246913,10.677215189873385,11.225949367088608,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.0,False,False,1.0981335306692974,0.4873417721518987,1.624732351073605,3.5829109825986576,2.7478894858019887,17902.499999999956,0.06024040684234859,6515.0,1580,260.1720779220778,-225.2222222222222,11.330696202531616,11.15,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.3,False,True,1.2122420215443457,0.5052083333333334,2.0638817916769634,5.269688844702918,3.962781954887194,26352.49999999984,0.06106519742883379,6650.0,960,310.34020618556696,-261.3947368421055,27.45052083333316,13.334375,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.3,False,True,1.2133284968663711,0.5052083333333334,2.063194785193161,5.28422535029874,4.037376048817674,26464.999999999854,0.06019283746556474,6555.0,960,310.35567010309273,-261.1736842105265,27.567708333333186,13.326041666666667,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.3,True,True,1.3195741740665858,0.4969387755102041,2.089850921005833,6.14266360030327,4.889584964761155,31219.99999999997,0.06359878480003985,6385.0,980,264.7073921971252,-198.159229208925,31.85714285714282,9.743877551020407,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.5,True,False,1.1821989808169484,0.49809160305343514,1.9107423462228534,3.314702602046106,2.6843553459119636,17072.500000000087,0.06337501868367296,6360.0,1048,212.21264367816107,-178.14163498098853,16.29055343511459,9.395038167938932,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.5,True,True,1.2267052423032174,0.507177033492823,1.7978761342146974,3.088480493916693,2.53302881236824,18022.50000000003,0.07089831099596433,7115.0,836,230.00000000000006,-192.95509708737865,21.558014354067012,10.64952153110048,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.3,False,False,1.126497005988023,0.49271844660194175,1.8461741282036044,4.436604895521648,3.0615942028985272,19012.499999999854,0.056956800880491605,6210.0,1236,278.0172413793101,-239.71291866028707,15.382281553397938,12.075242718446601,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.3,False,True,1.2415212937361986,0.5102040816326531,2.3004643399530784,5.977048996740753,4.652107279693458,30354.99999999981,0.059036417100203575,6525.0,980,312.07499999999993,-261.83854166666697,30.974489795918178,13.311224489795919,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.5,True,False,1.1821989808169484,0.49809160305343514,1.9107423462228534,3.314702602046106,2.6843553459119636,17072.500000000087,0.06337501868367296,6360.0,1048,212.21264367816107,-178.14163498098853,16.29055343511459,9.395038167938932,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.5,False,True,1.2742565032358777,0.5280373831775701,2.4934311234761397,4.445393111362262,4.051711309523792,27227.499999999884,0.06665013637490702,6720.0,856,279.8783185840708,-245.7363861386142,31.80782710280361,13.81892523364486,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.5,False,False,1.1838295941933352,0.5119485294117647,2.394736017572406,4.163819134834952,3.4000762776506397,22287.49999999994,0.06501363749070171,6555.0,1088,257.67953321364445,-228.32391713747649,20.48483455882348,12.379595588235293,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.0,True,True,1.2359569818758311,0.4949664429530201,1.766493787257984,4.5439064344456295,3.4788376500315983,27535.000000000102,0.0788385875790627,7915.0,1192,244.4576271186442,-193.84551495016606,23.099832214765183,8.791107382550335,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.02,1.3,False,False,1.1561353511530383,0.4960691823899371,2.134788966484041,5.207021188204056,4.025760135135103,23832.49999999981,0.05324459234608985,5920.0,1272,279.6711568938191,-238.12792511700476,18.73624213836463,12.038522012578616,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.3,True,True,1.3195741740665858,0.4969387755102041,2.089850921005833,6.14266360030327,4.889584964761155,31219.99999999997,0.06359878480003985,6385.0,980,264.7073921971252,-198.159229208925,31.85714285714282,9.743877551020407,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.5,True,True,1.2485682270916336,0.5082547169811321,1.927368334927312,3.3604804405290825,3.2569331158238195,19965.000000000015,0.061083154800458374,6130.0,848,232.67981438515085,-192.61390887290167,23.543632075471717,10.57311320754717,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.5,False,True,1.2742565032358777,0.5280373831775701,2.4934311234761397,4.445393111362262,4.051711309523792,27227.499999999884,0.06665013637490702,6720.0,856,279.8783185840708,-245.7363861386142,31.80782710280361,13.81892523364486,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.5,True,False,1.1995620399440683,0.499063670411985,2.0446783797603962,3.596678614398655,3.084828711256127,18910.00000000006,0.061083154800458374,6130.0,1068,213.25984990619148,-177.11682242990653,17.705992509363348,9.308988764044944,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.3,False,True,1.2415212937361986,0.5102040816326531,2.3004643399530784,5.977048996740753,4.652107279693458,30354.99999999981,0.059036417100203575,6525.0,980,312.07499999999993,-261.83854166666697,30.974489795918178,13.311224489795919,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.5,False,True,1.2463646745336874,0.5225118483412322,2.3134819997090865,4.048597232061748,3.045169385194465,24269.999999999884,0.07904785519464419,7970.0,844,278.4183673469388,-244.44789081885884,28.75592417061598,13.854265402843602,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.0,False,True,1.1709773708873206,0.5008445945945946,2.0352253526183857,4.793231142000459,4.144300727566682,25632.499999999927,0.05640932099046924,6185.0,1184,296.03709949409784,-253.66751269035552,21.64907094594588,12.473817567567568,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.3,False,False,1.1561353511530383,0.4960691823899371,2.134788966484041,5.207021188204056,4.025760135135103,23832.49999999981,0.05324459234608985,5920.0,1272,279.6711568938191,-238.12792511700476,18.73624213836463,12.038522012578616,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.5,False,False,1.1838295941933352,0.5119485294117647,2.394736017572406,4.163819134834952,3.4000762776506397,22287.49999999994,0.06501363749070171,6555.0,1088,257.67953321364445,-228.32391713747649,20.48483455882348,12.379595588235293,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.0,False,False,1.1048518484178176,0.4883004926108374,1.788892081490009,3.935527495027532,3.131329113924039,19789.999999999927,0.05729568015955759,6320.0,1624,262.96658259773005,-227.1269554753309,12.185960591132963,11.21243842364532,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.5,False,False,1.1661923133683294,0.5074906367041199,2.211509633534145,3.7968478057148096,2.4345274861025255,19707.49999999994,0.0802876270766179,8095.0,1068,255.14760147601464,-225.44201520912551,18.452715355805186,12.345505617977528,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.3,True,False,1.2879901421467232,0.495253164556962,2.327966518680141,6.793797392965637,5.124510571652306,32719.99999999997,0.06348811772894501,6385.0,1264,233.76198083067092,-178.0799373040753,25.88607594936706,8.58623417721519,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.0,False,True,1.1598446880933238,0.49740484429065746,1.9014616860161435,4.470463593329882,3.7772837510105024,23362.499999999956,0.057273821650152795,6185.0,1156,294.8173913043479,-251.5619621342514,20.209775086505154,12.481833910034602,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.0,False,True,1.1589607725835394,0.49740484429065746,1.902268896006825,4.461831963047417,3.702229299363048,23249.99999999994,0.05815353273451245,6280.0,1156,294.804347826087,-251.7426850258177,20.11245674740479,12.488754325259515,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,2.0,40,0.04,1.0,True,False,1.2013532801184126,0.492014742014742,1.9455776917696201,4.902804630844526,3.6092861655085393,28567.500000000087,0.07870140200855126,7915.0,1628,212.7902621722847,-171.55683192261182,17.547604422604476,7.656633906633907,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.3,False,False,1.1317013381688734,0.4911003236245955,1.857569887748842,4.488804692815789,3.1578099838969123,19609.999999999825,0.056956800880491605,6210.0,1236,277.6070840197691,-236.720985691574,15.865695792880123,11.99757281553398,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.0,False,False,1.0955421851497331,0.4860759493670886,1.6183897567797925,3.5621001874883986,2.642586989409974,17467.499999999927,0.061118816458622285,6610.0,1580,260.7975260416666,-225.15394088669947,11.0553797468354,11.165189873417722,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.5,True,True,1.2267052423032174,0.507177033492823,1.7978761342146974,3.088480493916693,2.53302881236824,18022.50000000003,0.07089831099596433,7115.0,836,230.00000000000006,-192.95509708737865,21.558014354067012,10.64952153110048,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.3,False,True,1.2169516788526986,0.5072916666666667,2.1099112367703037,5.4035334091991025,4.04924812030073,26927.499999999854,0.06106519742883379,6650.0,960,310.15400410677614,-262.4048625792814,28.04947916666651,13.380208333333334,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.01,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.5,False,False,1.168112271815975,0.5084269662921348,2.21415518245996,3.8009715036191665,2.4601605929586112,19914.999999999956,0.0802876270766179,8095.0,1068,254.83885819521169,-225.6428571428571,18.647003745318315,12.338014981273409,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.5,True,False,1.1821989808169484,0.49809160305343514,1.9107423462228534,3.314702602046106,2.6843553459119636,17072.500000000087,0.06337501868367296,6360.0,1048,212.21264367816107,-178.14163498098853,16.29055343511459,9.395038167938932,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.0,False,False,1.0882106736561865,0.4860759493670886,1.5035289384919874,3.2756835849233896,2.524744697564794,16069.999999999913,0.058853444290337495,6365.0,1580,258.13476562499983,-224.35652709359601,10.17088607594931,11.079113924050633,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.5,False,True,1.2457203722959083,0.5225118483412322,2.3010443277133965,4.026313011277612,3.039209535759084,24222.499999999898,0.07904785519464419,7970.0,844,278.4580498866213,-244.60918114143945,28.699644549762915,13.84952606635071,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.5,False,True,1.2490121619541217,0.5225118483412322,2.227034897595402,3.881465039353726,3.0442283563362444,24262.49999999987,0.07904785519464419,7970.0,844,275.95804988662127,-241.7741935483874,28.747037914691788,13.783175355450236,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.5,True,True,1.2267052423032174,0.507177033492823,1.7978761342146974,3.088480493916693,2.53302881236824,18022.50000000003,0.07089831099596433,7115.0,836,230.00000000000006,-192.95509708737865,21.558014354067012,10.64952153110048,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.5,True,False,1.1821989808169484,0.49809160305343514,1.9107423462228534,3.314702602046106,2.6843553459119636,17072.500000000087,0.06337501868367296,6360.0,1048,212.21264367816107,-178.14163498098853,16.29055343511459,9.395038167938932,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.5,False,False,1.1702503995737874,0.5084269662921348,2.1641603497866377,3.662091339344057,2.467263743051259,19972.49999999994,0.0802876270766179,8095.0,1068,252.8268876611417,-223.45238095238096,18.700842696629156,12.289325842696629,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.02,1.3,False,False,1.1344313039382257,0.4919093851132686,1.8668009842081508,4.52311949604095,3.2669664758789625,19977.499999999854,0.056085481060258645,6115.0,1236,277.27796052631555,-236.6361464968153,16.163025889967525,11.987864077669903,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.3,False,False,1.1296717471740374,0.49029126213592233,1.7825178762340808,4.279771733078071,3.202011735121513,19099.999999999825,0.0547097129230487,5965.0,1236,274.5792079207918,-233.8015873015873,15.453074433656816,11.910194174757281,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.0,False,True,1.1474342499785823,0.49567474048442905,1.7723611561759045,4.135656928658728,3.492288961038947,21512.499999999913,0.06077647871343298,6160.0,1156,292.1902268760907,-250.2787307032591,18.609429065743864,12.381487889273357,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.0,False,False,1.0915715623346132,0.4873417721518987,1.609841773501233,3.528377906912691,2.552193645990914,16869.99999999994,0.061118816458622285,6610.0,1580,261.1655844155843,-227.4413580246913,10.677215189873385,11.225949367088608,10680.0,-3290.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.3,False,True,1.2083053298303479,0.503125,1.970430683010496,5.029723773542746,3.9921935987509465,25569.99999999981,0.05881542699724518,6405.0,960,307.0859213250516,-257.34276729559775,26.635416666666472,13.221875,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.5,False,True,1.2523167542590181,0.5248815165876777,2.3763487799361895,4.171606130790177,3.1173149309912045,24844.999999999898,0.07904785519464419,7970.0,844,278.3577878103838,-245.55486284289304,29.437203791469077,13.906398104265403,3870.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.3,False,True,1.2169516788526986,0.5072916666666667,2.1099112367703037,5.4035334091991025,4.04924812030073,26927.499999999854,0.06106519742883379,6650.0,960,310.15400410677614,-262.4048625792814,28.04947916666651,13.380208333333334,10680.0,-3425.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,15,0.04,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.5,False,False,1.1592699087385918,0.5093632958801498,2.18719996614811,3.741945007540045,2.360716491661514,19109.999999999956,0.0802876270766179,8095.0,1068,255.689338235294,-228.9790076335878,17.893258426966252,12.435393258426966,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.5,True,True,1.2267052423032174,0.507177033492823,1.7978761342146974,3.088480493916693,2.53302881236824,18022.50000000003,0.07089831099596433,7115.0,836,230.00000000000006,-192.95509708737865,21.558014354067012,10.64952153110048,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.3,False,False,1.126497005988023,0.49271844660194175,1.8461741282036044,4.436604895521648,3.0615942028985272,19012.499999999854,0.056956800880491605,6210.0,1236,278.0172413793101,-239.71291866028707,15.382281553397938,12.075242718446601,10680.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.5,True,False,1.1821989808169484,0.49809160305343514,1.9107423462228534,3.314702602046106,2.6843553459119636,17072.500000000087,0.06337501868367296,6360.0,1048,212.21264367816107,-178.14163498098853,16.29055343511459,9.395038167938932,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.01,1.0,False,True,1.1629421922820453,0.4991349480968858,1.9491429407397378,4.581944009973792,3.793789808917188,23824.99999999994,0.05815353273451245,6280.0,1156,294.7010398613519,-252.53454231433517,20.60986159169546,12.52681660899654,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.0,False,True,1.1629421922820453,0.4991349480968858,1.9491429407397378,4.581944009973792,3.793789808917188,23824.99999999994,0.05815353273451245,6280.0,1156,294.7010398613519,-252.53454231433517,20.60986159169546,12.52681660899654,10680.0,-2960.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.04,1.0,True,False,1.2008325974517484,0.49370277078085645,1.8424782806016367,4.622691819707923,3.5198989260897195,27860.00000000013,0.0788385875790627,7915.0,1588,212.47767857142864,-172.54042288557204,17.544080604534084,7.727959697732998,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.5,True,True,1.2267052423032174,0.507177033492823,1.7978761342146974,3.088480493916693,2.53302881236824,18022.50000000003,0.07089831099596433,7115.0,836,230.00000000000006,-192.95509708737865,21.558014354067012,10.64952153110048,3470.0,-3040.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.04,1.3,True,True,1.3064851923177014,0.49895833333333334,1.970622454332736,5.758694562975863,4.611198120595143,29442.499999999985,0.06359878480003985,6385.0,960,262.01983298538624,-199.71933471933474,30.66927083333332,9.83125,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.04,1.3,True,False,1.2760754074107283,0.495928338762215,2.177349814928519,6.318189606681938,4.822239624119031,30790.000000000015,0.06359878480003985,6385.0,1228,233.6904761904762,-180.17366720516964,25.07328990228014,8.693811074918568,10085.0,-1985.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.5,False,False,1.1592699087385918,0.5093632958801498,2.18719996614811,3.741945007540045,2.360716491661514,19109.999999999956,0.0802876270766179,8095.0,1068,255.689338235294,-228.9790076335878,17.893258426966252,12.435393258426966,3590.0,-3755.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.04,1.0,True,True,1.2342498518794858,0.49742268041237114,1.687447900751838,4.336707263933087,3.371762476310817,26687.500000000116,0.0788385875790627,7915.0,1164,242.8583765112264,-194.7478632478632,22.927405498281885,8.874570446735396,10085.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,3.0,25,0.02,1.5,False,True,1.2523167542590181,0.5248815165876777,2.3763487799361895,4.171606130790177,3.1173149309912045,24844.999999999898,0.07904785519464419,7970.0,844,278.3577878103838,-245.55486284289304,29.437203791469077,13.906398104265403,3870.0,-3425.0
